Date,5 YR,AAA,AA,BBB,HY
2003-12-26,3.17,3.95,3.51,4.84,7.65
2003-12-29,3.23,4.0,3.56,4.89,7.65
2003-12-30,3.26,4.03,3.59,4.93,7.63
2003-12-31,3.25,4.04,3.61,4.92,7.69
2004-01-02,3.36,4.14,3.71,5.01,7.69
2004-01-05,3.39,4.14,3.72,5.0,7.6
2004-01-06,3.26,4.05,3.61,4.89,7.49
2004-01-07,3.25,4.02,3.59,4.87,7.41
2004-01-08,3.24,4.02,3.6,4.86,7.36
2004-01-09,3.05,3.88,3.43,4.71,7.32
2004-01-12,3.04,3.86,3.42,4.7,7.3
2004-01-13,2.98,3.82,3.37,4.66,7.3
2004-01-14,2.96,3.8,3.36,4.64,7.27
2004-01-15,2.97,3.8,3.37,4.62,7.21
2004-01-16,3.03,3.83,3.4,4.65,7.21
2004-01-20,3.05,3.85,3.41,4.67,7.19
2004-01-21,3.02,3.83,3.4,4.66,7.15
2004-01-22,2.96,3.78,3.34,4.59,7.11
2004-01-23,3.06,3.86,3.42,4.67,7.1
2004-01-26,3.13,3.91,3.47,4.73,7.14
2004-01-27,3.07,3.87,3.42,4.68,7.2
2004-01-28,3.22,3.98,3.55,4.8,7.26
2004-01-29,3.22,3.98,3.55,4.82,7.37
2004-01-30,3.17,3.94,3.51,4.77,7.42
2004-02-02,3.18,3.98,3.51,4.82,7.49
2004-02-03,3.12,3.93,3.46,4.77,7.54
2004-02-04,3.15,3.96,3.48,4.79,7.58
2004-02-05,3.21,4.01,3.54,4.84,7.66
2004-02-06,3.12,3.93,3.45,4.76,7.69
2004-02-09,3.08,3.9,3.42,4.73,7.61
2004-02-10,3.13,3.94,3.47,4.77,7.61
2004-02-11,3.03,3.87,3.39,4.69,7.58
2004-02-12,3.07,3.9,3.41,4.72,7.51
2004-02-13,3.01,3.86,3.37,4.68,7.51
2004-02-17,3.02,3.85,3.36,4.68,7.48
2004-02-18,3.03,3.86,3.37,4.67,7.49
2004-02-19,3.02,3.86,3.37,4.67,7.5
2004-02-20,3.08,3.9,3.42,4.72,7.52
2004-02-23,3.03,3.85,3.36,4.68,7.56
2004-02-24,3.01,3.84,3.35,4.68,7.61
2004-02-25,2.98,3.83,3.33,4.67,7.57
2004-02-26,3.01,3.85,3.36,4.69,7.56
2004-02-27,3.01,3.8,3.31,4.64,7.52
2004-03-01,2.98,3.83,3.34,4.66,7.55
2004-03-02,3.04,3.87,3.4,4.71,7.53
2004-03-03,3.06,3.89,3.42,4.73,7.54
2004-03-04,3.02,3.86,3.39,4.7,7.53
2004-03-05,2.81,3.69,3.21,4.53,7.45
2004-03-08,2.74,3.64,3.15,4.47,7.4
2004-03-09,2.68,3.6,3.11,4.44,7.38
2004-03-10,2.71,3.62,3.13,4.46,7.37
2004-03-11,2.72,3.63,3.14,4.48,7.42
2004-03-12,2.73,3.64,3.15,4.5,7.42
2004-03-15,2.74,3.64,3.16,4.5,7.44
2004-03-16,2.65,3.57,3.09,4.43,7.47
2004-03-17,2.66,3.58,3.09,4.43,7.45
2004-03-18,2.72,3.63,3.14,4.48,7.47
2004-03-19,2.75,3.65,3.17,4.51,7.47
2004-03-22,2.69,3.6,3.11,4.46,7.49
2004-03-23,2.69,3.59,3.1,4.45,7.5
2004-03-24,2.68,3.59,3.1,4.46,7.52
2004-03-25,2.7,3.6,3.11,4.47,7.5
2004-03-26,2.81,3.68,3.2,4.55,7.49
2004-03-29,2.86,3.71,3.23,4.58,7.45
2004-03-30,2.86,3.72,3.25,4.58,7.45
2004-03-31,2.8,3.66,3.21,4.59,7.52
2004-04-01,2.87,3.71,3.26,4.64,7.49
2004-04-02,3.15,3.92,3.48,4.85,7.57
2004-04-05,3.24,3.99,3.55,4.91,7.6
2004-04-06,3.19,3.95,3.51,4.86,7.58
2004-04-07,3.19,3.95,3.51,4.85,7.55
2004-04-08,3.22,3.97,3.53,4.87,7.53
2004-04-12,3.26,3.99,3.54,4.88,7.51
2004-04-13,3.37,4.08,3.64,4.98,7.57
2004-04-14,3.44,4.14,3.72,5.04,7.64
2004-04-15,3.45,4.17,3.72,5.06,7.62
2004-04-16,3.39,4.12,3.66,5.01,7.72
2004-04-19,3.42,4.14,3.69,5.05,7.59
2004-04-20,3.45,4.19,3.73,5.09,7.59
2004-04-21,3.52,4.21,3.78,5.1,7.63
2004-04-22,3.46,4.15,3.72,5.03,7.59
2004-04-23,3.58,4.25,3.83,5.12,7.7
2004-04-26,3.57,4.23,3.81,5.09,7.57
2004-04-27,3.52,4.19,3.77,5.06,7.56
2004-04-28,3.6,4.27,3.84,5.13,7.6
2004-04-29,3.66,4.33,3.91,5.2,7.68
2004-04-30,3.63,4.34,3.89,5.21,7.78
2004-05-03,3.63,4.33,3.89,5.2,7.8
2004-05-04,3.66,4.35,3.92,5.23,7.88
2004-05-05,3.71,4.41,3.95,5.27,7.89
2004-05-06,3.72,4.44,4.0,5.33,8.0
2004-05-07,3.96,4.63,4.21,5.51,8.14
2004-05-10,3.95,4.63,4.21,5.54,8.35
2004-05-11,3.94,4.62,4.2,5.52,8.37
2004-05-12,3.96,4.64,4.21,5.55,8.45
2004-05-13,4.01,4.7,4.27,5.61,8.57
2004-05-14,3.92,4.63,4.2,5.54,8.6
2004-05-17,3.83,4.55,4.11,5.45,8.56
2004-05-18,3.87,4.59,4.15,5.47,8.51
2004-05-19,3.93,4.64,4.21,5.52,8.43
2004-05-20,3.86,4.57,4.12,5.47,8.45
2004-05-21,3.91,4.61,4.16,5.51,8.43
2004-05-24,3.9,4.59,4.14,5.49,8.38
2004-05-25,3.89,4.58,4.13,5.48,8.36
2004-05-26,3.81,4.53,4.08,5.43,8.29
2004-05-27,3.74,4.46,4.0,5.35,8.25
2004-05-28,3.81,4.54,4.07,5.4,8.24
2004-06-01,3.86,4.6,4.18,5.48,8.32
2004-06-02,3.91,4.64,4.23,5.51,8.33
2004-06-03,3.89,4.63,4.22,5.51,8.34
2004-06-04,3.97,4.7,4.28,5.57,8.32
2004-06-07,3.95,4.68,4.26,5.54,8.3
2004-06-08,3.96,4.68,4.27,5.54,8.25
2004-06-09,4.01,4.72,4.32,5.59,8.25
2004-06-10,4.0,4.72,4.33,5.58,8.25
2004-06-14,4.1,4.8,4.42,5.66,8.27
2004-06-15,3.9,4.64,4.25,5.48,8.2
2004-06-16,3.96,4.67,4.3,5.52,8.17
2004-06-17,3.93,4.64,4.26,5.49,8.14
2004-06-18,3.94,4.66,4.27,5.5,8.13
2004-06-21,3.91,4.63,4.25,5.48,8.1
2004-06-22,3.92,4.64,4.25,5.48,8.07
2004-06-23,3.9,4.63,4.24,5.47,8.06
2004-06-24,3.85,4.58,4.2,5.42,8.03
2004-06-25,3.85,4.59,4.19,5.43,8.02
2004-06-28,3.97,4.67,4.29,5.52,8.03
2004-06-29,3.92,4.64,4.26,5.49,8.05
2004-06-30,3.81,4.6,4.24,5.46,8.16
2004-07-01,3.74,4.55,4.17,5.4,8.12
2004-07-02,3.62,4.45,4.07,5.31,8.06
2004-07-06,3.65,4.46,4.07,5.32,8.04
2004-07-07,3.67,4.46,4.07,5.31,8.01
2004-07-08,3.65,4.45,4.06,5.31,7.98
2004-07-09,3.64,4.44,4.05,5.3,7.96
2004-07-12,3.62,4.43,4.03,5.28,7.94
2004-07-13,3.66,4.46,4.07,5.31,7.92
2004-07-14,3.68,4.48,4.09,5.32,7.89
2004-07-15,3.69,4.48,4.1,5.31,7.85
2004-07-16,3.56,4.36,3.99,5.18,7.81
2004-07-19,3.57,4.36,3.99,5.18,7.78
2004-07-20,3.68,4.45,4.08,5.27,7.76
2004-07-21,3.72,4.49,4.13,5.31,7.79
2004-07-22,3.71,4.47,4.11,5.29,7.82
2004-07-23,3.69,4.46,4.1,5.27,7.84
2004-07-26,3.73,4.49,4.13,5.31,7.87
2004-07-27,3.85,4.58,4.22,5.4,7.95
2004-07-28,3.82,4.57,4.2,5.39,7.98
2004-07-29,3.8,4.55,4.18,5.37,7.94
2004-07-30,3.71,4.46,4.1,5.28,7.9
2004-08-02,3.68,4.46,4.15,5.33,7.95
2004-08-03,3.67,4.44,4.12,5.3,7.93
2004-08-04,3.66,4.44,4.13,5.31,7.94
2004-08-05,3.64,4.42,4.1,5.29,7.91
2004-08-06,3.4,4.22,3.89,5.1,7.84
2004-08-09,3.45,4.25,3.91,5.13,7.85
2004-08-10,3.52,4.3,3.98,5.19,7.86
2004-08-11,3.51,4.3,3.98,5.19,7.86
2004-08-12,3.47,4.27,3.94,5.15,7.88
2004-08-13,3.42,4.22,3.9,5.11,7.86
2004-08-16,3.45,4.25,3.91,5.13,7.84
2004-08-17,3.39,4.2,3.86,5.07,7.81
2004-08-18,3.41,4.22,3.88,5.09,7.77
2004-08-19,3.39,4.2,3.86,5.07,7.75
2004-08-20,3.42,4.22,3.89,5.09,7.74
2004-08-23,3.46,4.25,3.92,5.13,7.72
2004-08-24,3.46,4.25,3.92,5.12,7.71
2004-08-25,3.46,4.24,3.91,5.11,7.67
2004-08-26,3.42,4.21,3.89,5.07,7.65
2004-08-27,3.43,4.21,3.88,5.07,7.63
2004-08-30,3.4,4.17,3.85,5.03,7.6
2004-08-31,3.33,4.14,3.82,4.99,7.67
2004-09-01,3.32,4.13,3.82,4.99,7.66
2004-09-02,3.4,4.18,3.87,5.04,7.63
2004-09-03,3.52,4.29,3.98,5.13,7.65
2004-09-07,3.48,4.25,3.94,5.09,7.66
2004-09-08,3.4,4.18,3.86,5.0,7.59
2004-09-09,3.41,4.2,3.89,5.03,7.56
2004-09-10,3.4,4.18,3.87,5.02,7.53
2004-09-13,3.38,4.16,3.86,4.99,7.5
2004-09-14,3.35,4.13,3.82,4.96,7.46
2004-09-15,3.39,4.16,3.86,4.98,7.47
2004-09-16,3.29,4.08,3.76,4.89,7.47
2004-09-17,3.35,4.13,3.82,4.95,7.43
2004-09-20,3.28,4.07,3.75,4.88,7.41
2004-09-21,3.28,4.07,3.76,4.88,7.39
2004-09-22,3.26,4.04,3.75,4.85,7.37
2004-09-23,3.3,4.08,3.8,4.9,7.35
2004-09-24,3.33,4.1,3.82,4.91,7.36
2004-09-27,3.29,4.07,3.78,4.88,7.36
2004-09-28,3.28,4.07,3.78,4.88,7.37
2004-09-29,3.37,4.14,3.85,4.95,7.4
2004-09-30,3.38,4.18,3.89,4.99,7.48
2004-10-01,3.44,4.22,3.93,5.03,7.48
2004-10-04,3.44,4.2,3.92,5.01,7.48
2004-10-05,3.44,4.19,3.92,5.01,7.48
2004-10-06,3.51,4.24,3.97,5.06,7.45
2004-10-07,3.53,4.26,3.99,5.08,7.43
2004-10-08,3.39,4.16,3.88,4.97,7.39
2004-10-12,3.35,4.12,3.84,4.94,7.37
2004-10-13,3.32,4.1,3.81,4.91,7.37
2004-10-14,3.26,4.05,3.76,4.86,7.34
2004-10-15,3.31,4.09,3.8,4.9,7.33
2004-10-18,3.31,4.08,3.79,4.9,7.36
2004-10-19,3.32,4.08,3.79,4.9,7.36
2004-10-20,3.26,4.06,3.76,4.88,7.37
2004-10-21,3.29,4.07,3.78,4.89,7.34
2004-10-22,3.26,4.06,3.76,4.88,7.31
2004-10-25,3.25,4.04,3.74,4.87,7.28
2004-10-26,3.26,4.05,3.75,4.87,7.25
2004-10-27,3.37,4.14,3.84,4.95,7.23
2004-10-28,3.34,4.13,3.82,4.93,7.18
2004-10-29,3.3,4.08,3.78,4.88,7.12
2004-11-01,3.36,4.15,3.85,4.95,7.19
2004-11-02,3.34,4.14,3.83,4.93,7.16
2004-11-03,3.35,4.13,3.83,4.91,7.1
2004-11-04,3.37,4.14,3.84,4.91,7.05
2004-11-05,3.51,4.27,3.98,5.02,7.06
2004-11-08,3.51,4.3,4.0,5.05,7.08
2004-11-09,3.53,4.3,4.0,5.05,7.09
2004-11-10,3.56,4.34,4.04,5.08,7.11
2004-11-12,3.53,4.3,4.01,5.03,7.09
2004-11-15,3.53,4.3,4.0,5.02,7.06
2004-11-16,3.56,4.31,4.03,5.04,7.06
2004-11-17,3.47,4.26,3.97,4.98,7.04
2004-11-18,3.48,4.25,3.96,4.96,7.0
2004-11-19,3.57,4.32,4.03,5.04,6.99
2004-11-22,3.56,4.3,4.02,5.01,7.01
2004-11-23,3.58,4.32,4.04,5.03,7.0
2004-11-24,3.61,4.34,4.06,5.04,7.0
2004-11-26,3.64,4.37,4.1,5.08,6.99
2004-11-29,3.72,4.43,4.15,5.14,7.04
2004-11-30,3.72,4.42,4.18,5.18,7.13
2004-12-01,3.72,4.43,4.18,5.19,7.12
2004-12-02,3.75,4.45,4.2,5.2,7.12
2004-12-03,3.61,4.35,4.09,5.08,7.08
2004-12-06,3.59,4.32,4.06,5.05,7.05
2004-12-07,3.6,4.32,4.06,5.05,7.02
2004-12-08,3.53,4.25,4.0,4.97,6.98
2004-12-09,3.54,4.27,4.02,5.0,6.96
2004-12-10,3.52,4.26,4.02,5.0,6.95
2004-12-13,3.54,4.27,4.02,5.0,6.93
2004-12-14,3.53,4.26,4.01,4.98,6.92
2004-12-15,3.48,4.22,3.98,4.93,6.86
2004-12-16,3.58,4.29,4.05,5.01,6.87
2004-12-17,3.59,4.32,4.07,5.03,6.89
2004-12-20,3.59,4.31,4.07,5.02,6.89
2004-12-21,3.57,4.29,4.05,5.0,6.88
2004-12-22,3.57,4.31,4.06,5.02,6.87
2004-12-23,3.58,4.31,4.07,5.02,6.88
2004-12-27,3.65,4.37,4.12,5.08,6.89
2004-12-28,3.66,4.37,4.12,5.08,6.89
2004-12-29,3.69,4.4,4.16,5.11,6.89
2004-12-30,3.64,4.36,4.12,5.06,6.88
2004-12-31,3.63,4.29,4.27,5.07,6.98
2005-01-03,3.64,4.29,4.28,5.08,6.94
2005-01-04,3.72,4.36,4.35,5.14,6.93
2005-01-05,3.73,4.37,4.36,5.15,7.0
2005-01-06,3.71,4.36,4.35,5.16,7.03
2005-01-07,3.73,4.38,4.36,5.17,7.04
2005-01-10,3.75,4.38,4.37,5.17,7.07
2005-01-11,3.73,4.36,4.34,5.15,7.13
2005-01-12,3.72,4.35,4.34,5.14,7.13
2005-01-13,3.68,4.31,4.3,5.1,7.13
2005-01-14,3.71,4.35,4.34,5.14,7.15
2005-01-18,3.72,4.34,4.32,5.13,7.16
2005-01-19,3.73,4.34,4.32,5.13,7.15
2005-01-20,3.68,4.31,4.29,5.13,7.2
2005-01-21,3.65,4.28,4.26,5.11,7.21
2005-01-24,3.65,4.28,4.26,5.08,7.2
2005-01-25,3.71,4.33,4.3,5.12,7.18
2005-01-26,3.73,4.34,4.31,5.12,7.17
2005-01-27,3.75,4.35,4.32,5.13,7.14
2005-01-28,3.69,4.3,4.27,5.08,7.13
2005-01-31,3.71,4.34,4.29,5.11,7.17
2005-02-01,3.71,4.34,4.3,5.1,7.14
2005-02-02,3.73,4.35,4.31,5.1,7.09
2005-02-03,3.76,4.37,4.34,5.12,7.06
2005-02-04,3.68,4.3,4.26,5.03,7.02
2005-02-07,3.67,4.29,4.25,5.01,7.0
2005-02-08,3.68,4.29,4.25,5.0,6.96
2005-02-09,3.58,4.24,4.19,4.96,6.97
2005-02-10,3.65,4.29,4.26,5.03,6.98
2005-02-11,3.7,4.33,4.29,5.06,6.99
2005-02-14,3.7,4.32,4.29,5.04,6.95
2005-02-15,3.71,4.34,4.3,5.06,6.92
2005-02-16,3.78,4.39,4.36,5.11,6.91
2005-02-17,3.78,4.4,4.36,5.12,6.92
2005-02-18,3.86,4.45,4.43,5.18,6.93
2005-02-22,3.88,4.47,4.44,5.2,6.95
2005-02-23,3.87,4.46,4.43,5.19,6.94
2005-02-24,3.91,4.48,4.46,5.2,6.92
2005-02-25,3.91,4.48,4.46,5.2,6.9
2005-02-28,4.0,4.57,4.55,5.3,6.98
2005-03-01,4.02,4.57,4.55,5.3,6.99
2005-03-02,4.0,4.57,4.55,5.31,7.01
2005-03-03,4.02,4.58,4.56,5.31,7.01
2005-03-04,3.97,4.53,4.51,5.26,6.98
2005-03-07,3.99,4.53,4.51,5.26,6.94
2005-03-08,4.05,4.58,4.57,5.32,6.95
2005-03-09,4.16,4.67,4.67,5.42,7.01
2005-03-10,4.13,4.65,4.64,5.39,7.04
2005-03-11,4.22,4.72,4.71,5.46,7.07
2005-03-14,4.2,4.71,4.71,5.46,7.1
2005-03-15,4.22,4.72,4.72,5.48,7.11
2005-03-16,4.18,4.72,4.72,5.51,7.21
2005-03-17,4.14,4.68,4.68,5.5,7.27
2005-03-18,4.18,4.71,4.71,5.54,7.29
2005-03-21,4.18,4.72,4.72,5.6,7.4
2005-03-22,4.31,4.8,4.81,5.7,7.48
2005-03-23,4.3,4.83,4.83,5.72,7.61
2005-03-24,4.3,4.83,4.83,5.69,7.59
2005-03-28,4.33,4.86,4.86,5.72,7.63
2005-03-29,4.3,4.83,4.84,5.72,7.69
2005-03-30,4.26,4.81,4.82,5.7,7.76
2005-03-31,4.18,4.82,4.77,5.68,7.84
2005-04-01,4.13,4.77,4.73,5.65,7.82
2005-04-04,4.13,4.79,4.73,5.67,7.85
2005-04-05,4.15,4.79,4.74,5.69,7.81
2005-04-06,4.09,4.76,4.7,5.64,7.73
2005-04-07,4.13,4.8,4.74,5.68,7.68
2005-04-08,4.17,4.82,4.76,5.7,7.69
2005-04-11,4.13,4.8,4.73,5.74,7.73
2005-04-12,4.05,4.73,4.66,5.66,7.76
2005-04-13,4.03,4.73,4.66,5.68,7.79
2005-04-14,3.99,4.7,4.63,5.7,7.9
2005-04-15,3.9,4.64,4.56,5.67,7.96
2005-04-18,3.9,4.62,4.55,5.69,8.02
2005-04-19,3.85,4.57,4.5,5.63,8.0
2005-04-20,3.86,4.58,4.51,5.6,7.95
2005-04-21,3.97,4.68,4.6,5.65,7.93
2005-04-22,3.92,4.64,4.56,5.58,7.92
2005-04-25,3.94,4.65,4.57,5.6,7.94
2005-04-26,3.96,4.66,4.58,5.63,8.0
2005-04-27,3.92,4.63,4.56,5.6,8.09
2005-04-28,3.85,4.57,4.5,5.55,8.14
2005-04-29,3.9,4.62,4.54,5.6,8.17
2005-05-02,3.88,4.61,4.55,5.61,8.18
2005-05-03,3.9,4.63,4.57,5.63,8.17
2005-05-04,3.87,4.61,4.54,5.59,8.12
2005-05-05,3.82,4.57,4.5,5.61,8.1
2005-05-06,3.95,4.69,4.62,5.78,8.15
2005-05-09,3.99,4.71,4.64,5.77,8.15
2005-05-10,3.93,4.65,4.58,5.72,8.18
2005-05-11,3.91,4.64,4.58,5.72,8.25
2005-05-12,3.87,4.62,4.56,5.71,8.28
2005-05-13,3.83,4.58,4.52,5.7,8.35
2005-05-16,3.83,4.57,4.53,5.71,8.45
2005-05-17,3.82,4.57,4.53,5.72,8.52
2005-05-18,3.77,4.53,4.48,5.68,8.46
2005-05-19,3.84,4.58,4.53,5.7,8.36
2005-05-20,3.88,4.6,4.56,5.7,8.31
2005-05-23,3.83,4.55,4.5,5.63,8.22
2005-05-24,3.78,4.52,4.47,5.62,8.17
2005-05-25,3.81,4.54,4.49,5.61,8.07
2005-05-26,3.82,4.56,4.5,5.59,8.01
2005-05-27,3.82,4.56,4.5,5.55,7.95
2005-05-31,3.76,4.49,4.45,5.3,7.99
2005-06-01,3.63,4.38,4.34,5.2,7.89
2005-06-02,3.65,4.38,4.34,5.15,7.75
2005-06-03,3.73,4.46,4.42,5.22,7.73
2005-06-06,3.73,4.44,4.41,5.21,7.81
2005-06-07,3.7,4.4,4.37,5.16,7.77
2005-06-08,3.73,4.44,4.41,5.2,7.79
2005-06-09,3.76,4.48,4.45,5.24,7.84
2005-06-10,3.84,4.55,4.52,5.32,7.82
2005-06-13,3.87,4.57,4.54,5.34,7.83
2005-06-14,3.89,4.6,4.56,5.36,7.81
2005-06-15,3.9,4.59,4.56,5.35,7.76
2005-06-16,3.87,4.56,4.52,5.32,7.77
2005-06-17,3.88,4.57,4.53,5.33,7.76
2005-06-20,3.88,4.58,4.54,5.34,7.78
2005-06-21,3.84,4.54,4.5,5.3,7.74
2005-06-22,3.72,4.44,4.4,5.23,7.72
2005-06-23,3.74,4.46,4.42,5.25,7.72
2005-06-24,3.69,4.42,4.38,5.22,7.73
2005-06-27,3.69,4.4,4.37,5.2,7.74
2005-06-28,3.76,4.47,4.43,5.25,7.7
2005-06-29,3.77,4.49,4.44,5.27,7.68
2005-06-30,3.72,4.47,4.42,5.24,7.7
2005-07-01,3.84,4.56,4.51,5.32,7.7
2005-07-05,3.9,4.61,4.56,5.38,7.72
2005-07-06,3.86,4.58,4.54,5.36,7.73
2005-07-07,3.83,4.55,4.5,5.32,7.72
2005-07-08,3.89,4.62,4.57,5.38,7.68
2005-07-11,3.91,4.61,4.56,5.36,7.62
2005-07-12,3.94,4.65,4.59,5.39,7.58
2005-07-13,3.96,4.66,4.61,5.41,7.58
2005-07-14,3.98,4.67,4.63,5.41,7.54
2005-07-15,3.98,4.67,4.62,5.4,7.51
2005-07-18,4.01,4.7,4.65,5.43,7.52
2005-07-19,3.99,4.67,4.63,5.4,7.52
2005-07-20,3.99,4.66,4.62,5.38,7.51
2005-07-21,4.09,4.74,4.7,5.47,7.53
2005-07-22,4.04,4.7,4.66,5.42,7.52
2005-07-25,4.06,4.73,4.68,5.44,7.51
2005-07-26,4.06,4.73,4.68,5.43,7.51
2005-07-27,4.09,4.76,4.71,5.45,7.48
2005-07-28,4.04,4.71,4.66,5.38,7.46
2005-07-29,4.12,4.79,4.73,5.45,7.45
2005-08-01,4.16,4.82,4.78,5.49,7.52
2005-08-02,4.17,4.83,4.79,5.51,7.54
2005-08-03,4.13,4.8,4.76,5.48,7.53
2005-08-04,4.15,4.82,4.78,5.5,7.54
2005-08-05,4.24,4.89,4.85,5.58,7.6
2005-08-08,4.28,4.92,4.88,5.61,7.66
2005-08-09,4.25,4.9,4.86,5.59,7.65
2005-08-10,4.24,4.9,4.86,5.58,7.64
2005-08-11,4.18,4.85,4.81,5.54,7.63
2005-08-12,4.11,4.78,4.75,5.47,7.61
2005-08-15,4.15,4.8,4.77,5.49,7.59
2005-08-16,4.1,4.76,4.73,5.44,7.58
2005-08-17,4.15,4.79,4.76,5.48,7.58
2005-08-18,4.08,4.74,4.71,5.43,7.56
2005-08-19,4.08,4.74,4.71,5.42,7.54
2005-08-22,4.08,4.74,4.71,5.42,7.54
2005-08-23,4.07,4.72,4.68,5.39,7.53
2005-08-24,4.06,4.71,4.68,5.39,7.51
2005-08-25,4.06,4.7,4.67,5.37,7.49
2005-08-26,4.09,4.74,4.72,5.41,7.5
2005-08-29,4.08,4.73,4.7,5.4,7.51
2005-08-30,4.03,4.64,4.61,5.32,7.52
2005-08-31,3.87,4.57,4.56,5.22,7.62
2005-09-01,3.85,4.52,4.52,5.2,7.62
2005-09-02,3.85,4.54,4.53,5.22,7.64
2005-09-06,3.89,4.58,4.58,5.28,7.63
2005-09-07,3.93,4.63,4.63,5.33,7.64
2005-09-08,3.94,4.65,4.64,5.34,7.64
2005-09-09,3.94,4.64,4.64,5.33,7.63
2005-09-12,3.98,4.68,4.67,5.36,7.63
2005-09-13,3.93,4.64,4.63,5.33,7.62
2005-09-14,3.96,4.67,4.66,5.35,7.64
2005-09-15,3.99,4.7,4.69,5.39,7.66
2005-09-16,4.05,4.74,4.74,5.44,7.7
2005-09-19,4.02,4.72,4.72,5.43,7.75
2005-09-20,4.06,4.75,4.74,5.45,7.81
2005-09-21,4.01,4.71,4.7,5.41,7.85
2005-09-22,3.99,4.69,4.69,5.41,7.9
2005-09-23,4.07,4.76,4.76,5.47,7.89
2005-09-26,4.11,4.8,4.8,5.5,7.87
2005-09-27,4.13,4.82,4.81,5.52,7.88
2005-09-28,4.11,4.8,4.79,5.49,7.89
2005-09-29,4.14,4.82,4.82,5.52,7.9
2005-09-30,4.18,4.88,4.88,5.58,7.84
2005-10-03,4.25,4.92,4.92,5.62,7.82
2005-10-04,4.24,4.92,4.92,5.61,7.82
2005-10-05,4.23,4.91,4.91,5.6,7.84
2005-10-06,4.23,4.9,4.9,5.61,7.88
2005-10-07,4.23,4.9,4.9,5.61,7.91
2005-10-11,4.27,4.92,4.93,5.64,8.01
2005-10-12,4.32,4.97,4.97,5.72,8.11
2005-10-13,4.32,4.99,5.0,5.76,8.19
2005-10-14,4.34,5.01,5.02,5.78,8.16
2005-10-17,4.36,5.01,5.02,5.75,8.05
2005-10-18,4.34,5.0,5.01,5.72,7.99
2005-10-19,4.32,4.98,4.99,5.71,8.02
2005-10-20,4.33,4.99,5.0,5.71,8.0
2005-10-21,4.26,4.93,4.94,5.64,7.95
2005-10-24,4.32,4.98,4.99,5.69,7.96
2005-10-25,4.41,5.04,5.04,5.75,7.97
2005-10-26,4.46,5.12,5.12,5.84,8.04
2005-10-27,4.43,5.09,5.1,5.82,8.1
2005-10-28,4.46,5.11,5.11,5.84,8.12
2005-10-31,4.45,5.11,5.13,5.85,8.15
2005-11-01,4.47,5.13,5.15,5.87,8.12
2005-11-02,4.5,5.15,5.17,5.9,8.12
2005-11-03,4.55,5.19,5.21,5.93,8.1
2005-11-04,4.56,5.2,5.22,5.95,8.11
2005-11-07,4.55,5.19,5.21,5.93,8.12
2005-11-08,4.49,5.14,5.16,5.88,8.1
2005-11-09,4.55,5.2,5.22,5.95,8.12
2005-11-10,4.49,5.14,5.16,5.89,8.13
2005-11-14,4.54,5.19,5.21,5.95,8.18
2005-11-15,4.51,5.15,5.17,5.91,8.18
2005-11-16,4.43,5.09,5.11,5.87,8.21
2005-11-17,4.39,5.05,5.08,5.86,8.23
2005-11-18,4.43,5.09,5.11,5.88,8.19
2005-11-21,4.39,5.06,5.08,5.84,8.17
2005-11-22,4.34,5.01,5.04,5.8,8.16
2005-11-23,4.38,5.05,5.08,5.86,8.15
2005-11-25,4.34,5.02,5.04,5.82,8.14
2005-11-28,4.32,5.0,5.03,5.8,8.11
2005-11-29,4.4,5.08,5.1,5.86,8.09
2005-11-30,4.42,5.11,5.12,5.9,8.17
2005-12-01,4.45,5.14,5.15,5.93,8.15
2005-12-02,4.45,5.14,5.15,5.93,8.16
2005-12-05,4.5,5.17,5.18,5.98,8.18
2005-12-06,4.42,5.11,5.12,5.92,8.18
2005-12-07,4.43,5.12,5.14,5.95,8.17
2005-12-08,4.36,5.07,5.09,5.89,8.16
2005-12-09,4.44,5.14,5.15,5.95,8.14
2005-12-12,4.46,5.15,5.16,5.95,8.13
2005-12-13,4.44,5.14,5.15,5.94,8.12
2005-12-14,4.36,5.06,5.08,5.87,8.11
2005-12-15,4.38,5.07,5.09,5.88,8.11
2005-12-16,4.36,5.06,5.07,5.86,8.1
2005-12-19,4.37,5.07,5.08,5.86,8.1
2005-12-20,4.4,5.09,5.1,5.9,8.12
2005-12-21,4.42,5.11,5.12,5.92,8.1
2005-12-22,4.38,5.07,5.08,5.87,8.1
2005-12-23,4.32,5.03,5.04,5.82,8.1
2005-12-27,4.3,5.0,5.0,5.79,8.08
2005-12-28,4.32,5.03,5.03,5.82,8.07
2005-12-29,4.33,5.03,5.04,5.83,8.06
2005-12-30,4.35,5.06,5.06,5.85,8.06
2006-01-03,4.3,5.01,5.02,5.62,8.1
2006-01-04,4.28,4.99,5.01,5.61,8.04
2006-01-05,4.29,4.99,5.01,5.61,8.0
2006-01-06,4.32,5.02,5.04,5.63,7.94
2006-01-09,4.32,5.02,5.04,5.63,7.89
2006-01-10,4.36,5.06,5.09,5.68,7.93
2006-01-11,4.39,5.09,5.12,5.71,7.94
2006-01-12,4.35,5.05,5.07,5.66,7.95
2006-01-13,4.28,5.0,5.02,5.61,7.98
2006-01-17,4.27,4.98,5.0,5.58,7.99
2006-01-18,4.28,4.99,5.01,5.59,8.0
2006-01-19,4.31,5.03,5.05,5.63,7.98
2006-01-20,4.31,5.01,5.04,5.61,7.99
